,Text,Label
309,"beni yine unutmadi. her zaman hatirladigi ve yeni yilimi kutladigi icin en vefali yarime tskrler, iyiki varsin turkcell:d:(",1
310,"sabah vapurlarında ücretsiz dağıtılan gazeteleri okuyanlar, 1 milyon kişiye ulaştı. hayat okuduğunu paylaşınca güzel :)",1
311,#pazarlamakonferansi turkcell akademi'ye cok tesekkurler!,1
312,turkcell seviyoooooo sende sevecen kardeşim hasta etmeee adamııı:)))),1
313,"özlemişim çok iyi geldi.teşekkürler graham bell, teşekürler türkcell, teşekkürler can........",1
314,süperonline.hem daha hızlı.,1
315,ahaha hadi ya öyle mi!.hatta turkcell emotional paketi duymuştum bir de. iltifatlar sevgi sözcükleri vs. atıyo kızlar çin ideal.,1
316,32 gb gold paket gayet iyi :),1
317,"i̇phone 4s,16 aralık tarihinde turkcell bayilerinde kampanyalı satışa sunulacak bilginize ...",1
318,tutturamadim ya. kahretsin. turkcell daha iyi tabii :d,1
319,kami̇l koç'tan özel turkcell kampanyasi,1
320,"sanırım turkcell benden hoşlanıyor.. sıradışı mesajlarr , kampanyalarr , hediye dakikalarr , fırsatlarrr . hep bi güzellik yapma derdinde :d",1
321,"o zaman sana bir soru. 8yıl turkcell kullanıp,bi gazla avea'ya geçtim ama şimdi yine turkcell'e geçmeyi düşünüyorum. sence?",1
322,karşıyaka da 10 bin daire turkcell superonline ile tanışmaya hazır. son 4 gün.,1
323,bu sabah 05:05'te turkcell'e numaramın taşınması tamamlanıyormuş. sen halen komikli şakalı reklamlara devam et avea :),1
324,bis paketi hakkında bilgi istiyorum,1
325,ama sen ne çektin bu   dan.. hala mı bir tepki yok.. i̇yi ki  liyim :( geçmiş olsun.. degistir artık. hakettiler..,1
326,"önce kız takımımız kpmg'yi 3-0 sonra da biz unilever'i 3-1'le geçtik, süper bir gün oldu! #turkcellvoleybol #goturkcell #turkcell :))",1
327,sağolsun turkcell telefonum tamir olana kadar kullanmam için bb curve vermiş de nerde bunun tuş kilidi yüz saattir arıyorum yok imdat ya,1
328,valla teknoloji çok ilerledi..kaybolduk ama turkcell çekiyor :)) çok ıssız buralar terk edilmiş gibi...,1
329,21 milyon 913 bin:  billboardlarındaki sevgi sözcüklerinin 20 günde ücretsiz resimli mesaj olarak gönderilme sayısı.,1
330,"hayat paylaşınca güzel, rica ederim her zaman :)",1
331,numaranı turkcell'e taşımanın tam zamanı! 20 tl yükle aylık her yöne 250 dakika bedava konuşma kazaniyorsun :) duyduk duymadik demeyin :d,1
332,özturkcell reklamı komedi yaa :d:d,1
333,coca cola ve turkcell cok guzel reklam yapiyo ya :),1
334,"artık var, turkcellin sitesine bakınız.",1
335,1 sn de nobetci eczaneleri bulup 1 km yakındaki eczaneyi 1 saat aramaya gerek bırakmayan turkcell pusula uygulaması seviyoruz seni,1
336,:d turkcell ile saygı çerçevesinde ve çok düzeyli bir dostluğumuz var bana yapamazlar öyle bişey :d,1
337,cocacola ve turkcell'in reklamcilarini alinlarindan opmek istiyorum,1
338,#yeniyildanistegim paylaşmayı bilen bir dünya... çünkü hayat paylaşınca güzel :),1
339,turkcell wınn kullanmalısın :),1
340,"ki çöpçüde de karısında da turkcell kampanyalı telefonlar var. 100 kişiden 1'ini bile etkilese yeter. güzel taktik, ince reklam.",1
341,superonline fiber internet tavsiye ederim. hızı da gayet iyi. i̇lk başlarda sorun yaşadım ama şuan memnunum.,1
342,hayat paylaşınca güzel lalalalalaalaaalaaaaa,1
343,superonline'ın yüksek hızlı internetini bağlattır ttnetten uzak dur,1
344,superonline cok iyi hele ttnetten sonra baya iyi 3 aydir sorunsuz kullaniorm hic skntı cikarmadi,1
345,heryone degilim ki sadece turkcell o yuzden,1
346,ptesi gelsin de bi gnctrkcll yapayım o zaman:)),1
347,allahtan gencim ve turkcell'liyim :) eglenmenize sevindim,1
348,hayat paylaşınca güzelmiş hah hiç kusura bakmasın o turkcell ben seni kimseyle paylaşamam  ),1
349,"ben subtta iphne alcm ""trkcel"" :)",1
350,basarili gordum seni:)))  paylasinca guzel diyorum o zmnn :))),1
351,match and talk un bulduğunu sandığı şeyi turkcell yıllardır yapıyo zaten,1
352,"i̇phone 4s türkiye’de:  i̇phone’un yeni modeli i̇phone 4s, turkcell tarafından satışa sunulacak.",1
353,bi coca cola bi de turkcell zaten reklam işini bilen,1
354,vodafonedan aveaya gectim ailecek perisan olduk turkcell bile sizden daha insaflı.,1
355,ayyy selocan çoooooook teşekkür ederim yaaaaaaaaaa:)) çok duygulandım :),1
356,"saatlerdir telefonum kapalı, daha yeni açtım kimse aramamış kimse mesaj atmamış bir turkcell sağolsun vallahi billahi hepinizden vefalı:)",1
357,i̇novasyonda büyük ödül turkcell'in - kurumsal-,1
358,direk turkcell vınn al kurtul en iyisi o şuanda  ama ttnet iyi sayılır,1
359,teşekkürler turkcell,1
360,"3 sene önce turkcell reklemi vardı 2 0 0 9 hazırız bekliyoruz diye:) ne çabuk gecmis, simdi de çabuk gecer umarimm",1
361,i̇peğimin turkcell'e geçmesine en çok ben sevinmişimdir kesinlikle.aykutdan daha çok hatta :d,1
362,bizde biliriz o çileyi zamanında çektik :) yarın gel sizede superonline alalım,1
363,ben turkcell e taşıttım,1
364,bostancı gösteri merkezi'ne dogru yoldayiz! konserimiz de tum sarkilar turkcell global bilgi icin..sevgiler..,1
365,büyüksün süreyya ciliv,1
366,o turkcell panolarındaki sevgi sözcükleri hala duruyo mu acaba.ciğerim yazısını görmeyi özledik.,1
367,bı cepten ınternete gırebılıyorum nolur bu ruya bıtmesın turkcell,1
368,hahahahah :d birisi benimle turkcell bayisine gelirse bbmimi actiririm ama tek basima ı-ıhh,1
369,bize gec turkcell e :))),1
370,pazar gunlerı sanslı gunummuss turkcellılerle bedava konuscakmısımm sagol varol turkcell  kahrol avea,1
371,"bir coca cola, bir de türkcell reklam konusunda oldum olası çok başarılılar. büyük olmak böyle bir şey olsa gerek...",1
372,"biliyorum turkcell beni tuketime kazandirmayi kafana koydun. bedava smsler, bedava konusma dakikalari internet paketi falan.",1
373,turkcelle bağlan hayata diyorum ;))),1
374,bu aralar sadece beni düşünen tek turkcell var,1
375,sizlerede günaydın,1
376,hattin ne? turkcell i tavsiye ederim degilsen eger ben tr e tasittim direk memnunum :),1
377,alsana lan ne beklıyosun :d hatta yanında bıde hat l turkcell olursa sevınırım :d,1
378,"""hayat paylaşınca güzel""....",1
379,turkcell her zaman cevap verir bizlerin yanında olur :)) turkcell candır :)),1
380,turkcell sagolsunn :d,1
381,nolursa olsun turkcell candır :),1
382,evet çok begendim,1
383,"ekonomi sayfalarında 2011’de öne çıkan markalar belli oldu. birinci thy, ikinci turkcell, üçüncü ziraat bankası oldu.",1
384,reklamı bana   reklamlarını çağrıştırdı. bu çağrışımı yaratan turkcellse başarılı olan da haliyle o! değil mi?,1
385,"bugun turkcell cagri merkezini aradim, remen buyulendim tebrikler #turkcell",1
386,özturkcell abi o.,1
387,hayat paylaşınca güzel nara naa naa na na turkcel ceo suyum ben :),1
388,i̇yi ki turkcell'in hava durumu paketine aboneyim. o da olmasa kim mesaj atacak bana,1
389,o değilde ben turkcell reklamında zamanın selocanlarındandım yani ona göre,1
390,bence hayat paylaşınca güzel lalalalalaalaaaa,1
391,bıde turkcell cekmıo derler dımı sed (:,1
392,hayat paylaşınca güzel:),1
393,türkcelle bağlan hayata :),1
394,"çekmiyormuş diyerek çekmediğini dedikodusunu tasdik eden vodafone, kalitelisi pahalıymış diyerek bu kez de turkcell'e kaliteli dedi sanki?",1
395,bu arada siz sevgili panpişlerime duyurmayi unuttum vodafone un ayricaliklarla dolu dunyasindan turkcell in indirimlerle dolu dunyasina,1
396,"""hayat okudugunu paylastikca guzel"" sloganiyla vapurlarda gazete dagitan turkcell e... hayyy yaşşaa len turkcell demek geldi icimden...my",1
397,turkcell e gel,1
398,444'lü numaraları aramanın en ucuz yolu  thy ile 21.5 dakikalık konuşma sadece 40 kuruş tutmuş :),1
399,hayata bağlan turkcelleeeee,1
400,i̇şte joygame ve turkcell işbirliğinden müthiş bir kampanya daha. joygame; turkcell mobil ödeme ile yükleme yapan...,1
401,superonline her şekilde daha hızlı ve kullanışlıdır ttnet'e göre :),1
402,ooooooo telefon alicaklar gitsin turkcell'den htc alsın yanindada in-ear beats veriyorlarmış çoğiyi ya,1
403,oy oyy 90lar.. :)) ve maşallah afiyet olsun kuzum ama hayat paylaşınca güzel hehe :pp,1
404,en iyisi ben yarın turkcell e gidiyim =),1
405,"nihayet eve fiber internet geldi. superonline, karamehmet'in yıllar önce döşediği fiber ağı engellemeler yüzünden anca devreye sokabildi.",1
406,senin kisaltmalarini da twitter kullanmani da yeriim ama turkcell her turlu benim hic sulanma canim ;),1
407,ne demiş turkcell ;) hayat paylaşınca güzel ;),1
408,dogum gunu pastasi icin tesekkurler. simartiyosun beni :),1
409,sözlerin olmadığını ve lala laa laa la laa şeklinde söylediklerini düşün :) bana turkcell'i çağrıştırıyor işte :),1
410,"#turkcell sen varya adamsın lan adamın dibisin,ayrıca müşteri hizmetlerindeki o sesede belki aşık olmuş olabilirm jfhjgdhkg :d",1
411,"kesinlikle cok iyi yapiyoruz! ne demişler, hayat paylaşınca güzel :d aksam bissuru mama yicez oley!",1
412,sadece quiknet mi var wınnımda var 64 k lik micro sim imde var i pad turkcell 4 çeker:),1
413,4s'in taahütsüz satışı var mı acaba? varsa fiyatı nedir? 3gs'i de sizden taahütsüz aldım.2buçuk senedir memnuniyetle kullanıyorum.,1
414,sana ne kadar teşekkür etsem azdır turkcell :),1
415,turkcell sana kıyak geçiyor :d,1
416,superonline fiber alsaydın :)),1
417,i̇yi gun kotu gun dostum mesaj atan turkcell,1
418,turkcell superonline fiber internet veya adsl ve sabit telefon hizmetleri,1
419,"kimse takmıyo beni yaaaaa, turkcell bana mesaj aaat :d",1
420,kuzey kıbrıs turkcell'den anlamlı ziyaret,1
421,"capstone'u boşverip superonline'a başladım şuan,,ah ahh",1
422,superonline tavsiye edebilirim bilmiyorum ne kullanıyorsun ama...,1
423,tabiiki turkcell yurtdisi paketi aldim ;),1
424,turkcell kalpkalp.. .p.p =) bu  şirinlikleri hep sana yapıyo ;),1
425,turkcell sun exspres arasindaki anlasmaya bi goz at hemen fiyatlar yari yariya ;),1
426,beni bekleyen dogumgunu pastam icin cok tesekkurler,1
427,numaramı turkcell'e mi taşısam acaba,1
428,i̇novasyonda büyük ödül turkcell'in,1
429,kafama takilan bir konu gsm operatorlerinin mobil site destegi ve uygulamalarinin olmamasi. turkcell istisna tabi,1
430,süperonline ım yokki 100 mbit internetim olsun:)) bizim okulda var ama 100 mbit denedim,1
431,ne dersen de avea vodofone hikaye...turkcell gibisi yok...,1
432,"ha o sebeple diyosuun, turkcell iyi ama baya",1
433,"superonline fiberoptik, daha iyisi yok türkiye'de.",1
434,"bu turkcell çok iyi lan.durduk yere mesaj atıyor, kampanyalarıyla mutlu ediyor falan.sevgilim görüp kıskanır umarım.",1
435,o zaman turkcell'le bağlan hayata:d,1
436,zekice ;),1
437,sadece aradiigimda musteri hizmetlerine ulasabildigim icin turkcell kullanirim avea ve vodafone. bosuna kampanya vs yapmayin,1
438,keşiflerini paylasmalısın . hayat paylasınca güzel  . reklamı bile var :d,1
439,sayın süreyya ciliv'e türkiye'ye değer katanlar ödülü takdim ediliyor.,1
440,en i̇nandirici marka yi̇ne turkcell her zaman turkcell,1
441,"ben 3,5g hızındayım ve çok memnunum. teşekkürler turkcell :))",1
442,kadınlara verdiği değerdir arkadaş!:))))nihhahaha,1
443,servis sağlayıcın geçiriyosa android'in suçu ne? ki turkcell'den gayet memnunum ama vodafone'un sınırsız paketleri de var makul,1
444,beni şaşırttınız. bunca yıldır turkcell kullanıyorum bu kadar hızlı bir geri dönüş almamıştım. teşekkürler.,1
445,veee en son olarak kalitede yol ayrimi turkcell pls:)),1
446,re:  türkcell vınn çeker hacılar .. :),1
447,bi turkcell'e geçmek lazım sanırım ?,1
448,numarasını avea'dan türksel'e taşıyan vodafon çalışanıydım bir zamanlar..,1
449,"bugün turkcell'de ""hayat paylaşınca güzel"" anı yaşadım",1
450,çekmeyenin reklamını turkcell'i çekemeyenler yapsın :),1
451,son 14 ay  ondan sonra #vodafone dan kurtulacağım.. hani o reklamlarda pahalı diye salladığı şirkete gidicem #turkcell,1
452,"mms altyapisini zaten kurmustu, otobana benzetmem tasima cap. yuksek diye. superonline ile fiberlerde kendinin. ek maliyet 0.",1
453,private account'mus amk!! turkcell'e tasidim hattimi ustune her yerde yazcam bu yaptiginiz terbiyesizligi!!,1
454,"he valla gectim. niye ki lan? turkcell iyi ya, avea apaci isi artik",1
455,hayat paylaşınca güzel :)),1
456,hayat paylaşınca güzel :),1
457,sabah sabah kendimi koridorda''turkcell beni sesimden tanir'' diye bagirken buldum.bir internet paketi icin insan neler yapiyo,1
458,superonline sayesinde rakip firmanın hızlı internet reklamını kesintisiz şekilde izledim. rakip firmayla kesin izleyemezdim.,1
459,"manga konseri harikydı.acun ilıcalı'ya,manga'ya ve turkcell'e teşekkür ediyorum.",1
460,faturalı hatlarda daha esnek avantajların olmasını diler başarılarınızın devamını dilerim hoşçakalın..,1
461,#turkcellmuzik yaşasın manga yaşasın turkcell «§©µ» :),1
462,cnm ben superonline kullaniyorum kesinlikle cok hizli acaip memnunum tavsiye ediyorummm,1
463,superonline'a geç hayatını yaşa :p,1
464,"#hayatpaylasincaguzel turkcell yine başarılı bir iş yapıyo, yazdıklarımız sapphire çarşı'nın önündeki ekranda çıkıyor :))",1
465,"yarin kendime turksel hat sey aldircaem, onu veririm sana",1
466,saol sana da :-),1
467,eğer düzenli olarak küfür etmek istiyosan ttneti seçebilirsin ben daha geçen ay superonline geçtim çok daha iyi,1
468,"idate raporundan ""turkcell superonline 2011'de sunmaya başladığı 1000mbs hızında fiber internetle avrupa'da sayılı operatör arasına girdi""",1
469,coca cola ve turkcell reklamdan çok iyi anlıyolar çok başarılılar keşke olmasaydı(coca cola reklamının başarısı) ama kabullenmek lazım.,1
470,"#türkiye akbank’ın axess’i turkcell cep-t cüzdan’da: akbank ve turkcell, ödeme sistemleri ile mobil d...  #sondakika",1
471,"ne komik reklamlar  , ne komik! bonus kart'ın kafa reklamları kadar komik! gözlerimizi devire devire izliyoruz! çok esprilisiniz!",1
472,ne yaptı ki turkcell? ben yanlış paket almisim aradım müşteri hizmetlerini tllerimi geri gönderdiler :),1
473,bende özturkcell ciyim. ;)),1
474,"kuzenımı ararken turkcell jıngelını kenan dogulu soyluyo, mutemadıyen senı arıyasım var cuz",1
475,hayat paylaşınca güzel ebruş :)))),1
476,"bye bye avea, selam turkcell",1
477,"merhaba wolfteam oyuncuları,  i̇lk turkcell mobil ödeme etkinliğine katılamadım diye üzülmeyin. turkcell mobil...",1
478,aıle operatorumuz turkcell :d,1
479,kahve dünyasından 1 kahve alınca 1 kahve bedavaymış. sadece bana özel bir kampanyaymış. nabza göre şerbet veren sevgili gibisin be turkcell.,1
480,#2011 de turkcell'de kalmaya devam ettim mesela..,1
481,turkcell :-),1
482,reklamlarda turkcell ve coca colayi tek geciyorum,1
483,ben zaten turkcell için baktım. turkcell'den vazgeçmem her türlü kaliteli bir ara vodafone kullandım ikinci hat yok asla..,1
484,"cekim gucu - turkcell = victoria melegi , vodafone = hadise.. kapsama alani-victoria 180cm , hadise 160cm",1
485,ama sonunda turkcell bayiine götürmeniz daha iyi olur diyorlar. :),1
486,kahve dünyası ile yaptığınız kampanya süper hiç bitmesinnn:seviyorum seni turkcell):):),1
487,tabi ki.. elimden ne gelirse.. hayat paylaşınca güzel.lalalalaaaaa.. :),1
488,ah turkcell'm hemende duydu sesimiii:)),1
489,turkcell bayileri sanki en ucuzu.  selin'in blackberry oradan aldım ben,1
490,süperonline den denemekte yarar var ... onlar özel kablo dahi döşüyorlarmış!,1
491,"#birazyiyecek biraz değil tam hazırlayın, temiz kaplarda yenebilecek şekilde su da hazırlayın,ölmezsiniz korkmayın,hayat paylaşınca güzel.",1
492,iphone 4s turkcell'le türkiye'de,1
493,"ters kutuplar birbirini cekerrrrr,turkcell'i'm benimmmm:)",1
494,hayat paylaşınca güzel la laa laa laa laa laa laaa :),1
495,":)) senin icin de sahane bi yil olsun selocan, bir de iyi haber, artik oyle dusunmuyorum, kesinlikle haklisin! :))",1
496,"ben ttnet kullanıyorum ama bence superonline daha iyi -,-",1
497,esanafa ozel vınn kampanyası sadece 29 lıra :))))) ahaha yenı cıktı bu :))) ısı bılıyor turkcell :)),1
498,avea'yla vodafone her yerde çekiyor mu bilemem ama ikisinin de turkcell'i hala çekemediği net.,1
499,yeni yıl reklamı bir harika !!,1
500,turkcell'deyim şimdi. karşılaşırız bi'yerlerde ;),1
501,yok ya iyi turkcell alistim,1
502,askıım bu ay acıcam bı turkcell e geciyim de,1
503,hahaha asil sen koruosn :) yok ben reklama taktim insana avea'yi degil direk turkcell'i dusunduruyo,1
504,merhaba ben dünyanın tek sıradışı yüzüne sahib erkeği olarak turkcell kullanıyorum turkcellin kalitesi duyarlılığı tartışılmaz,1
505,avea'dan gordugum 270 tl lik faturadan sonra turkcell bana eli opulesi geldi :),1
506,"sağlık olsun, büyüyünce bende turkcell note kullanırım...",1
507,"kalp kalbe karşı, şimdi superonline'ı aradım. hizmet ve fiyat en iyi oradaymış.",1
508,#3kelimeyle2011 gelecek güzel gelecek,1
509,ya diyorum sana bizim baba gelmicek bu sene bana dedi sen halledersin bana söyle isteklerini hem benim hat turkcell :),1
510,biri adsl icin ozel kufurler ariyorum ve tabiki iyi ki varsin turkcell,1
511,sanırım iphone 4si en ucuz turkcell ve darty satıyor 2bin liranın altında satan iki yer,1
512,"oh bee sonunda telefonumun hatti acildi! tesekkurler #turkcell, yilbasi ustu telefonsuz kalinmazdi",1
513,dur yalcin abi daha bugun turkcell getirdi ulkeye :d,1
